Time,Channel A,Channel B
(s),(mV),(mV)

43.14850205,153.18770000,102.24920000
43.14900205,157.68910000,100.46080000
43.14950205,148.67090000,102.24920000
43.15000205,144.16940000,100.46080000
43.15050205,144.16940000,100.46080000
43.15100205,148.67090000,102.24920000
43.15150205,148.67090000,102.24920000
43.15200205,157.68910000,104.03760000
43.15250205,162.19060000,104.03760000
43.15300205,189.21480000,104.03760000
43.15350205,198.23300000,105.82600000
43.15400205,202.73440000,107.62050000
43.15450205,211.73740000,107.62050000
43.15500205,220.75560000,107.62050000
43.15550205,220.75560000,107.62050000
43.15600205,211.73740000,107.62050000
43.15650205,193.71620000,107.62050000
43.15700205,193.71620000,104.03760000
43.15750205,180.21180000,104.03760000
43.15800205,166.69210000,102.24920000
43.15850205,162.19060000,102.24920000
43.15900205,148.67090000,102.24920000
43.15950205,157.68910000,100.46080000
43.16000205,148.67090000,102.24920000
43.16050205,148.67090000,102.24920000
43.16100205,157.68910000,104.03760000
43.16150205,166.69210000,102.24920000
43.16200205,189.21480000,104.03760000
43.16250205,189.21480000,104.03760000
43.16300205,220.75560000,107.62050000
43.16350205,225.25710000,105.82600000
43.16400205,229.75860000,107.62050000
43.16450205,234.26010000,109.40890000
43.16500205,229.75860000,105.82600000
43.16550205,220.75560000,107.62050000
43.16600205,220.75560000,105.82600000
43.16650205,229.75860000,105.82600000
43.16700205,202.73440000,104.03760000
43.16750205,211.73740000,104.03760000
43.16800205,180.21180000,102.24920000
43.16850205,175.71030000,102.24920000
43.16900205,166.69210000,100.46080000
43.16950205,162.19060000,102.24920000
43.17000205,148.67090000,102.24920000
43.17050205,148.67090000,102.24920000
43.17100205,175.71030000,102.24920000
43.17150205,171.19360000,102.24920000
43.17200205,175.71030000,102.24920000
43.17250205,198.23300000,102.24920000
43.17300205,220.75560000,105.82600000
43.17350205,216.23890000,107.62050000
43.17400205,229.75860000,105.82600000
43.17450205,238.76160000,107.62050000
43.17500205,216.23890000,107.62050000
43.17550205,220.75560000,107.62050000
43.17600205,238.76160000,107.62050000
43.17650205,211.73740000,104.03760000
43.17700205,202.73440000,104.03760000
43.17750205,184.71330000,102.24920000
43.17800205,180.21180000,102.24920000
43.17850205,180.21180000,102.24920000
43.17900205,166.69210000,102.24920000
43.17950205,162.19060000,100.46080000
43.18000205,175.71030000,102.24920000
43.18050205,162.19060000,100.46080000
43.18100205,171.19360000,102.24920000
43.18150205,193.71620000,102.24920000
43.18200205,211.73740000,102.24920000
43.18250205,211.73740000,102.24920000
43.18300205,247.77980000,105.82600000
43.18350205,234.26010000,109.40890000
43.18400205,270.30240000,107.62050000
43.18450205,247.77980000,107.62050000
43.18500205,247.77980000,107.62050000
43.18550205,220.75560000,107.62050000
43.18600205,238.76160000,109.40890000
43.18650205,198.23300000,105.82600000
43.18700205,207.23590000,104.03760000
43.18750205,202.73440000,104.03760000
43.18800205,180.21180000,104.03760000
43.18850205,162.19060000,102.24920000
43.18900205,162.19060000,100.46080000
43.18950205,162.19060000,100.46080000
43.19000205,148.67090000,102.24920000
43.19050205,171.19360000,100.46080000
43.19100205,184.71330000,102.24920000
43.19150205,193.71620000,102.24920000
43.19200205,211.73740000,104.03760000
43.19250205,220.75560000,104.03760000
43.19300205,247.77980000,104.03760000
43.19350205,234.26010000,105.82600000
43.19400205,265.80090000,109.40890000
43.19450205,238.76160000,107.62050000
43.19500205,265.80090000,107.62050000
43.19550205,247.77980000,104.03760000
43.19600205,234.26010000,104.03760000
43.19650205,225.25710000,105.82600000
43.19700205,184.71330000,104.03760000
43.19750205,193.71620000,104.03760000
43.19800205,193.71620000,104.03760000
43.19850205,175.71030000,102.24920000
43.19900205,162.19060000,100.46080000
43.19950205,175.71030000,102.24920000
43.20000205,166.69210000,102.24920000
43.20050205,171.19360000,100.46080000
43.20100205,175.71030000,102.24920000
43.20150205,220.75560000,102.24920000
43.20200205,243.27830000,105.82600000
43.20250205,243.27830000,105.82600000
43.20300205,247.77980000,105.82600000
43.20350205,283.80690000,107.62050000
43.20400205,247.77980000,105.82600000
43.20450205,252.28120000,105.82600000
43.20500205,229.75860000,105.82600000
43.20550205,234.26010000,109.40890000
43.20600205,216.23890000,107.62050000
43.20650205,216.23890000,104.03760000
43.20700205,180.21180000,105.82600000
43.20750205,193.71620000,105.82600000
43.20800205,166.69210000,102.24920000
43.20850205,166.69210000,102.24920000
43.20900205,162.19060000,102.24920000
43.20950205,175.71030000,102.24920000
43.21000205,162.19060000,102.24920000
43.21050205,180.21180000,100.46080000
43.21100205,189.21480000,102.24920000
43.21150205,220.75560000,102.24920000
43.21200205,229.75860000,102.24920000
43.21250205,243.27830000,105.82600000
43.21300205,292.82510000,105.82600000
43.21350205,261.28420000,107.62050000
43.21400205,274.80390000,107.62050000
43.21450205,252.28120000,105.82600000
43.21500205,256.78270000,105.82600000
43.21550205,252.28120000,105.82600000
43.21600205,225.25710000,107.62050000
43.21650205,216.23890000,104.03760000
43.21700205,211.73740000,105.82600000
43.21750205,198.23300000,105.82600000
43.21800205,180.21180000,104.03760000
43.21850205,193.71620000,102.24920000
43.21900205,175.71030000,102.24920000
43.21950205,166.69210000,100.46080000
43.22000205,193.71620000,100.46080000
43.22050205,202.73440000,102.24920000
43.22100205,211.73740000,102.24920000
43.22150205,225.25710000,104.03760000
43.22200205,225.25710000,102.24920000
43.22250205,265.80090000,104.03760000
43.22300205,252.28120000,104.03760000
43.22350205,270.30240000,105.82600000
43.22400205,270.30240000,104.03760000
43.22450205,274.80390000,109.40890000
43.22500205,256.78270000,105.82600000
43.22550205,270.30240000,104.03760000
43.22600205,243.27830000,107.62050000
43.22650205,252.28120000,104.03760000
43.22700205,225.25710000,104.03760000
43.22750205,216.23890000,104.03760000
43.22800205,211.73740000,102.24920000
43.22850205,216.23890000,102.24920000
43.22900205,207.23590000,100.46080000
43.22950205,193.71620000,100.46080000
43.23000205,184.71330000,100.46080000
43.23050205,184.71330000,102.24920000
43.23100205,180.21180000,102.24920000
43.23150205,202.73440000,104.03760000
43.23200205,207.23590000,102.24920000
43.23250205,216.23890000,104.03760000
43.23300205,216.23890000,105.82600000
43.23350205,220.75560000,105.82600000
43.23400205,202.73440000,107.62050000
43.23450205,220.75560000,107.62050000
43.23500205,229.75860000,107.62050000
43.23550205,211.73740000,107.62050000
43.23600205,216.23890000,104.03760000
43.23650205,238.76160000,105.82600000
43.23700205,225.25710000,100.46080000
43.23750205,247.77980000,104.03760000
43.23800205,234.26010000,104.03760000
43.23850205,238.76160000,102.24920000
43.23900205,243.27830000,102.24920000
43.23950205,256.78270000,100.46080000
43.24000205,279.30540000,100.46080000
43.24050205,256.78270000,100.46080000
43.24100205,252.28120000,102.24920000
43.24150205,234.26010000,102.24920000
43.24200205,261.28420000,102.24920000
43.24250205,243.27830000,102.24920000
43.24300205,270.30240000,105.82600000
43.24350205,261.28420000,105.82600000
43.24400205,243.27830000,105.82600000
43.24450205,234.26010000,105.82600000
43.24500205,234.26010000,107.62050000
43.24550205,225.25710000,107.62050000
43.24600205,247.77980000,104.03760000
43.24650205,229.75860000,104.03760000
43.24700205,202.73440000,104.03760000
43.24750205,184.71330000,104.03760000
43.24800205,198.23300000,102.24920000
43.24850205,175.71030000,102.24920000
43.24900205,184.71330000,100.46080000
43.24950205,193.71620000,100.46080000
43.25000205,184.71330000,100.46080000
43.25050205,220.75560000,100.46080000
43.25100205,229.75860000,102.24920000
43.25150205,234.26010000,102.24920000
43.25200205,238.76160000,104.03760000
43.25250205,261.28420000,104.03760000
43.25300205,261.28420000,107.62050000
43.25350205,256.78270000,105.82600000
43.25400205,270.30240000,105.82600000
43.25450205,297.32650000,109.40890000
43.25500205,270.30240000,104.03760000
43.25550205,292.82510000,107.62050000
43.25600205,292.82510000,105.82600000
43.25650205,270.30240000,104.03760000
43.25700205,252.28120000,105.82600000
43.25750205,270.30240000,104.03760000
43.25800205,256.78270000,102.24920000
43.25850205,238.76160000,102.24920000
43.25900205,229.75860000,100.46080000
43.25950205,256.78270000,102.24920000
43.26000205,256.78270000,100.46080000
43.26050205,238.76160000,102.24920000
43.26100205,261.28420000,102.24920000
43.26150205,234.26010000,102.24920000
43.26200205,225.25710000,104.03760000
43.26250205,234.26010000,105.82600000
43.26300205,220.75560000,104.03760000
43.26350205,225.25710000,105.82600000
43.26400205,220.75560000,105.82600000
43.26450205,220.75560000,107.62050000
43.26500205,216.23890000,107.62050000
43.26550206,234.26010000,105.82600000
43.26600206,238.76160000,105.82600000
43.26650206,229.75860000,104.03760000
43.26700206,243.27830000,104.03760000
43.26750206,243.27830000,104.03760000
43.26800206,238.76160000,102.24920000
43.26850206,229.75860000,102.24920000
43.26900206,256.78270000,102.24920000
43.26950206,270.30240000,100.46080000
43.27000206,301.82800000,102.24920000
43.27050206,279.30540000,100.46080000
43.27100206,283.80690000,102.24920000
43.27150206,292.82510000,105.82600000
43.27200206,301.82800000,102.24920000
43.27250206,319.84920000,105.82600000
43.27300206,292.82510000,102.24920000
43.27350206,292.82510000,104.03760000
43.27400206,324.35070000,104.03760000
43.27450206,297.32650000,107.62050000
43.27500206,306.34480000,104.03760000
43.27550206,310.84630000,104.03760000
43.27600206,297.32650000,104.03760000
43.27650206,306.34480000,104.03760000
43.27700206,247.77980000,104.03760000
43.27750206,252.28120000,104.03760000
43.27800206,256.78270000,104.03760000
43.27850206,211.73740000,102.24920000
43.27900206,198.23300000,102.24920000
43.27950206,216.23890000,104.03760000
43.28000206,207.23590000,102.24920000
43.28050206,216.23890000,102.24920000
43.28100206,202.73440000,102.24920000
43.28150206,229.75860000,102.24920000
43.28200206,247.77980000,104.03760000
43.28250206,247.77980000,104.03760000
43.28300206,256.78270000,104.03760000
43.28350206,283.80690000,107.62050000
43.28400206,333.36890000,109.40890000
43.28450206,301.82800000,105.82600000
43.28500206,301.82800000,104.03760000
43.28550206,319.84920000,105.82600000
43.28600206,324.35070000,105.82600000
43.28650206,301.82800000,104.03760000
43.28700206,319.84920000,104.03760000
43.28750206,310.84630000,102.24920000
43.28800206,283.80690000,104.03760000
43.28850206,270.30240000,102.24920000
43.28900206,283.80690000,100.46080000
43.28950206,301.82800000,102.24920000
43.29000206,274.80390000,102.24920000
43.29050206,292.82510000,102.24920000
43.29100206,279.30540000,100.46080000
43.29150206,256.78270000,102.24920000
43.29200206,306.34480000,104.03760000
43.29250206,270.30240000,105.82600000
43.29300206,279.30540000,104.03760000
43.29350206,315.34770000,107.62050000
43.29400206,301.82800000,109.40890000
43.29450206,301.82800000,107.62050000
43.29500206,283.80690000,107.62050000
43.29550206,288.32360000,107.62050000
43.29600206,261.28420000,104.03760000
43.29650206,247.77980000,104.03760000
43.29700206,229.75860000,104.03760000
43.29750206,261.28420000,102.24920000
43.29800206,216.23890000,102.24920000
43.29850206,216.23890000,100.46080000
43.29900206,238.76160000,102.24920000
43.29950206,216.23890000,102.24920000
43.30000206,216.23890000,102.24920000
43.30050206,252.28120000,100.46080000
43.30100206,256.78270000,100.46080000
43.30150206,288.32360000,104.03760000
43.30200206,301.82800000,104.03760000
43.30250206,319.84920000,104.03760000
43.30300206,283.80690000,105.82600000
43.30350206,346.87340000,105.82600000
43.30400206,324.35070000,107.62050000
43.30450206,337.87040000,105.82600000
43.30500206,324.35070000,107.62050000
43.30550206,333.36890000,107.62050000
43.30600206,306.34480000,104.03760000
43.30650206,306.34480000,102.24920000
43.30700206,306.34480000,104.03760000
43.30750206,288.32360000,104.03760000
43.30800206,292.82510000,100.46080000
43.30850206,270.30240000,102.24920000
43.30900206,247.77980000,102.24920000
43.30950206,229.75860000,100.46080000
43.31000206,261.28420000,100.46080000
43.31050206,247.77980000,102.24920000
43.31100206,234.26010000,104.03760000
43.31150206,256.78270000,100.46080000
43.31200206,238.76160000,104.03760000
43.31250206,229.75860000,105.82600000
43.31300206,247.77980000,105.82600000
43.31350206,265.80090000,107.62050000
43.31400206,279.30540000,107.62050000
43.31450206,292.82510000,107.62050000
43.31500206,328.86740000,107.62050000
43.31550206,306.34480000,105.82600000
43.31600206,301.82800000,104.03760000
43.31650206,310.84630000,107.62050000
43.31700206,315.34770000,104.03760000
43.31750206,279.30540000,104.03760000
43.31800206,301.82800000,102.24920000
43.31850206,279.30540000,102.24920000
43.31900206,310.84630000,100.46080000
43.31950206,283.80690000,100.46080000
43.32000206,274.80390000,102.24920000
43.32050206,283.80690000,100.46080000
43.32100206,292.82510000,102.24920000
43.32150206,310.84630000,102.24920000
43.32200206,333.36890000,104.03760000
43.32250206,288.32360000,105.82600000
43.32300206,292.82510000,104.03760000
43.32350206,306.34480000,105.82600000
43.32400206,328.86740000,104.03760000
43.32450206,310.84630000,107.62050000
43.32500206,306.34480000,107.62050000
43.32550206,346.87340000,105.82600000
43.32600206,283.80690000,104.03760000
43.32650206,301.82800000,107.62050000
43.32700206,274.80390000,104.03760000
43.32750206,274.80390000,102.24920000
43.32800206,279.30540000,104.03760000
43.32850206,216.23890000,102.24920000
43.32900206,225.25710000,100.46080000
43.32950206,256.78270000,102.24920000
43.33000206,247.77980000,102.24920000
43.33050206,229.75860000,100.46080000
43.33100206,252.28120000,100.46080000
43.33150206,292.82510000,104.03760000
43.33200206,279.30540000,104.03760000
43.33250206,319.84920000,104.03760000
43.33300206,319.84920000,104.03760000
43.33350206,297.32650000,107.62050000
43.33400206,310.84630000,105.82600000
43.33450206,342.37190000,107.62050000
43.33500206,333.36890000,107.62050000
43.33550206,333.36890000,107.62050000
43.33600206,301.82800000,107.62050000
43.33650206,310.84630000,105.82600000
43.33700206,310.84630000,100.46080000
43.33750206,306.34480000,104.03760000
43.33800206,315.34770000,102.24920000
43.33850206,301.82800000,102.24920000
43.33900206,252.28120000,102.24920000
43.33950206,274.80390000,100.46080000
43.34000206,270.30240000,100.46080000
43.34050206,270.30240000,102.24920000
43.34100206,256.78270000,102.24920000
43.34150206,315.34770000,104.03760000
43.34200206,292.82510000,102.24920000
43.34250206,288.32360000,104.03760000
43.34300206,306.34480000,104.03760000
43.34350206,337.87040000,107.62050000
43.34400206,301.82800000,107.62050000
43.34450206,301.82800000,107.62050000
43.34500206,310.84630000,105.82600000
43.34550206,319.84920000,107.62050000
43.34600206,297.32650000,102.24920000
43.34650206,310.84630000,104.03760000
43.34700206,270.30240000,102.24920000
43.34750206,310.84630000,104.03760000
43.34800206,279.30540000,102.24920000
43.34850206,279.30540000,100.46080000
43.34900206,261.28420000,100.46080000
43.34950206,270.30240000,102.24920000
43.35000206,270.30240000,98.66634000
43.35050206,310.84630000,102.24920000
43.35100206,301.82800000,102.24920000
43.35150206,315.34770000,102.24920000
43.35200206,306.34480000,104.03760000
43.35250206,319.84920000,104.03760000
43.35300206,328.86740000,107.62050000
43.35350206,328.86740000,109.40890000
43.35400206,292.82510000,107.62050000
43.35450206,315.34770000,107.62050000
43.35500206,319.84920000,105.82600000
43.35550206,328.86740000,107.62050000
43.35600206,292.82510000,104.03760000
43.35650206,301.82800000,102.24920000
43.35700206,328.86740000,104.03760000
43.35750206,265.80090000,104.03760000
43.35800206,252.28120000,102.24920000
43.35850206,265.80090000,100.46080000
43.35900206,238.76160000,100.46080000
43.35950206,270.30240000,102.24920000
43.36000206,247.77980000,102.24920000
43.36050206,247.77980000,100.46080000
43.36100206,279.30540000,102.24920000
43.36150206,265.80090000,102.24920000
43.36200206,315.34770000,102.24920000
43.36250206,328.86740000,105.82600000
43.36300206,306.34480000,105.82600000
43.36350206,355.89160000,105.82600000
43.36400206,324.35070000,105.82600000
43.36450206,301.82800000,107.62050000
43.36500206,333.36890000,107.62050000
43.36550206,288.32360000,104.03760000
43.36600206,324.35070000,104.03760000
43.36650206,342.37190000,104.03760000
43.36700206,310.84630000,104.03760000
43.36750206,306.34480000,102.24920000
43.36800206,328.86740000,102.24920000
43.36850206,292.82510000,102.24920000
43.36900206,301.82800000,100.46080000
43.36950206,297.32650000,100.46080000
43.37000206,301.82800000,102.24920000
43.37050206,319.84920000,102.24920000
43.37100206,288.32360000,104.03760000
43.37150206,324.35070000,102.24920000
43.37200206,288.32360000,102.24920000
43.37250206,310.84630000,105.82600000
43.37300206,310.84630000,105.82600000
43.37350206,306.34480000,104.03760000
43.37400206,310.84630000,107.62050000
43.37450206,346.87340000,105.82600000
43.37500206,319.84920000,105.82600000
43.37550206,301.82800000,107.62050000
43.37600206,297.32650000,107.62050000
43.37650206,288.32360000,104.03760000
43.37700206,288.32360000,104.03760000
43.37750206,288.32360000,104.03760000
43.37800206,288.32360000,102.24920000
43.37850206,274.80390000,100.46080000
43.37900206,283.80690000,102.24920000
43.37950206,270.30240000,102.24920000
43.38000206,279.30540000,102.24920000
43.38050206,301.82800000,100.46080000
43.38100206,319.84920000,102.24920000
43.38150206,319.84920000,105.82600000
43.38200206,274.80390000,102.24920000
43.38250206,274.80390000,104.03760000
43.38300206,265.80090000,107.62050000
43.38350206,283.80690000,105.82600000
43.38400206,288.32360000,107.62050000
43.38450206,297.32650000,105.82600000
43.38500206,301.82800000,109.40890000
43.38550206,292.82510000,105.82600000
43.38600206,306.34480000,105.82600000
43.38650206,301.82800000,104.03760000
43.38700206,310.84630000,104.03760000
43.38750206,324.35070000,102.24920000
43.38800206,324.35070000,102.24920000
43.38850206,292.82510000,102.24920000
43.38900206,279.30540000,104.03760000
43.38950206,297.32650000,100.46080000
43.39000206,288.32360000,102.24920000
43.39050206,310.84630000,96.87796000
43.39100206,297.32650000,102.24920000
43.39150206,315.34770000,100.46080000
43.39200206,315.34770000,102.24920000
43.39250206,328.86740000,102.24920000
43.39300206,328.86740000,105.82600000
43.39350206,288.32360000,107.62050000
43.39400206,310.84630000,104.03760000
43.39450206,310.84630000,104.03760000
43.39500206,306.34480000,105.82600000
43.39550206,324.35070000,105.82600000
43.39600206,301.82800000,104.03760000
43.39650206,292.82510000,102.24920000
43.39700206,301.82800000,104.03760000
43.39750206,306.34480000,102.24920000
43.39800206,310.84630000,102.24920000
43.39850206,283.80690000,100.46080000
43.39900206,265.80090000,96.87796000
43.39950206,297.32650000,102.24920000
43.40000206,274.80390000,100.46080000
43.40050206,261.28420000,102.24920000
43.40100206,265.80090000,102.24920000
43.40150206,265.80090000,104.03760000
43.40200206,265.80090000,104.03760000
43.40250206,256.78270000,104.03760000
43.40300206,274.80390000,105.82600000
43.40350206,292.82510000,104.03760000
43.40400206,297.32650000,109.40890000
43.40450206,301.82800000,109.40890000
43.40500206,292.82510000,104.03760000
43.40550206,301.82800000,105.82600000
43.40600206,315.34770000,109.40890000
43.40650206,337.87040000,104.03760000
43.40700206,337.87040000,104.03760000
43.40750206,292.82510000,104.03760000
43.40800206,292.82510000,102.24920000
43.40850206,292.82510000,102.24920000
43.40900206,319.84920000,102.24920000
43.40950206,306.34480000,100.46080000
43.41000206,279.30540000,100.46080000
43.41050206,319.84920000,102.24920000
43.41100206,292.82510000,100.46080000
43.41150206,324.35070000,104.03760000
43.41200206,283.80690000,102.24920000
43.41250206,310.84630000,104.03760000
43.41300206,301.82800000,104.03760000
43.41350206,310.84630000,105.82600000
43.41400206,310.84630000,109.40890000
43.41450206,279.30540000,105.82600000
43.41500206,301.82800000,105.82600000
43.41550206,301.82800000,104.03760000
43.41600206,306.34480000,104.03760000
43.41650206,306.34480000,105.82600000
43.41700206,274.80390000,104.03760000
43.41750206,279.30540000,105.82600000
43.41800206,288.32360000,104.03760000
43.41850206,283.80690000,100.46080000
43.41900206,306.34480000,100.46080000
43.41950206,310.84630000,100.46080000
43.42000206,288.32360000,100.46080000
43.42050206,270.30240000,100.46080000
43.42100206,270.30240000,100.46080000
43.42150206,292.82510000,102.24920000
43.42200206,292.82510000,104.03760000
43.42250206,292.82510000,105.82600000
43.42300206,292.82510000,105.82600000
43.42350206,301.82800000,104.03760000
43.42400206,319.84920000,105.82600000
43.42450206,306.34480000,105.82600000
43.42500206,328.86740000,105.82600000
43.42550206,310.84630000,107.62050000
43.42600206,310.84630000,105.82600000
43.42650206,301.82800000,104.03760000
43.42700206,306.34480000,102.24920000
43.42750206,324.35070000,102.24920000
43.42800206,292.82510000,102.24920000
43.42850206,306.34480000,102.24920000
43.42900206,283.80690000,100.46080000
43.42950206,306.34480000,102.24920000
43.43000206,274.80390000,100.46080000
43.43050206,274.80390000,102.24920000
43.43100206,252.28120000,102.24920000
43.43150206,261.28420000,102.24920000
43.43200206,265.80090000,104.03760000
43.43250206,265.80090000,102.24920000
43.43300206,283.80690000,104.03760000
43.43350206,288.32360000,105.82600000
43.43400206,306.34480000,109.40890000
43.43450206,288.32360000,107.62050000
43.43500206,279.30540000,105.82600000
43.43550206,288.32360000,105.82600000
43.43600206,319.84920000,104.03760000
43.43650206,301.82800000,104.03760000
43.43700206,283.80690000,107.62050000
43.43750206,283.80690000,102.24920000
43.43800206,288.32360000,102.24920000
43.43850206,279.30540000,100.46080000
43.43900206,279.30540000,102.24920000
43.43950206,297.32650000,102.24920000
43.44000206,274.80390000,102.24920000
43.44050206,279.30540000,100.46080000
43.44100206,270.30240000,100.46080000
43.44150206,270.30240000,102.24920000
43.44200206,288.32360000,104.03760000
43.44250206,265.80090000,104.03760000
43.44300206,270.30240000,104.03760000
43.44350206,297.32650000,107.62050000
43.44400206,256.78270000,105.82600000
43.44450206,270.30240000,109.40890000
43.44500206,256.78270000,105.82600000
43.44550206,243.27830000,107.62050000
43.44600206,261.28420000,104.03760000
43.44650206,252.28120000,104.03760000
43.44700206,265.80090000,102.24920000
43.44750206,243.27830000,100.46080000
43.44800206,243.27830000,100.46080000
43.44850206,247.77980000,102.24920000
43.44900206,234.26010000,102.24920000
43.44950206,261.28420000,100.46080000
43.45000206,265.80090000,102.24920000
43.45050206,274.80390000,100.46080000
43.45100206,270.30240000,102.24920000
43.45150206,283.80690000,104.03760000
43.45200206,288.32360000,102.24920000
43.45250206,288.32360000,104.03760000
43.45300206,283.80690000,105.82600000
43.45350206,283.80690000,107.62050000
43.45400206,274.80390000,105.82600000
43.45450206,292.82510000,104.03760000
43.45500206,274.80390000,107.62050000
43.45550206,270.30240000,105.82600000
43.45600206,265.80090000,105.82600000
43.45650206,274.80390000,104.03760000
43.45700206,270.30240000,104.03760000
43.45750206,256.78270000,104.03760000
43.45800206,256.78270000,104.03760000
43.45850206,270.30240000,102.24920000
43.45900206,252.28120000,100.46080000
43.45950206,256.78270000,100.46080000
43.46000206,243.27830000,102.24920000
43.46050206,256.78270000,102.24920000
43.46100206,252.28120000,102.24920000
43.46150206,247.77980000,104.03760000
43.46200206,247.77980000,102.24920000
43.46250206,243.27830000,104.03760000
43.46300206,243.27830000,104.03760000
43.46350206,256.78270000,105.82600000
43.46400206,247.77980000,107.62050000
43.46450206,256.78270000,107.62050000
43.46500206,265.80090000,107.62050000
43.46550206,283.80690000,107.62050000
43.46600206,256.78270000,102.24920000
43.46650206,274.80390000,104.03760000
43.46700206,270.30240000,104.03760000
43.46750206,288.32360000,102.24920000
43.46800206,270.30240000,102.24920000
43.46850206,261.28420000,100.46080000
43.46900206,265.80090000,100.46080000
43.46950206,283.80690000,102.24920000
43.47000206,265.80090000,100.46080000
43.47050206,238.76160000,102.24920000
43.47100206,252.28120000,102.24920000
43.47150206,252.28120000,102.24920000
43.47200206,247.77980000,105.82600000
43.47250206,265.80090000,105.82600000
43.47300206,243.27830000,105.82600000
43.47350206,238.76160000,105.82600000
43.47400206,234.26010000,105.82600000
43.47450206,243.27830000,107.62050000
43.47500206,247.77980000,107.62050000
43.47550206,256.78270000,104.03760000
43.47600206,247.77980000,104.03760000
43.47650207,252.28120000,104.03760000
43.47700207,247.77980000,104.03760000
43.47750207,234.26010000,102.24920000
43.47800207,247.77980000,104.03760000
43.47850207,238.76160000,100.46080000
43.47900207,247.77980000,100.46080000
43.47950207,234.26010000,100.46080000
43.48000207,252.28120000,100.46080000
43.48050207,238.76160000,100.46080000
43.48100207,238.76160000,102.24920000
43.48150207,256.78270000,100.46080000
43.48200207,256.78270000,102.24920000
43.48250207,252.28120000,105.82600000
43.48300207,247.77980000,105.82600000
43.48350207,261.28420000,105.82600000
43.48400207,256.78270000,107.62050000
43.48450207,247.77980000,105.82600000
43.48500207,234.26010000,105.82600000
43.48550207,247.77980000,107.62050000
43.48600207,238.76160000,104.03760000
43.48650207,252.28120000,105.82600000
43.48700207,243.27830000,102.24920000
43.48750207,270.30240000,102.24920000
43.48800207,252.28120000,100.46080000
43.48850207,252.28120000,102.24920000
43.48900207,238.76160000,100.46080000
43.48950207,247.77980000,102.24920000
43.49000207,243.27830000,102.24920000
43.49050207,234.26010000,104.03760000
43.49100207,238.76160000,102.24920000
43.49150207,234.26010000,102.24920000
43.49200207,216.23890000,104.03760000
43.49250207,220.75560000,104.03760000
43.49300207,216.23890000,104.03760000
43.49350207,211.73740000,107.62050000
43.49400207,220.75560000,107.62050000
43.49450207,216.23890000,109.40890000
43.49500207,225.25710000,105.82600000
43.49550207,216.23890000,105.82600000
43.49600207,234.26010000,105.82600000
43.49650207,234.26010000,104.03760000
43.49700207,256.78270000,104.03760000
43.49750207,238.76160000,104.03760000
43.49800207,265.80090000,100.46080000
43.49850207,256.78270000,100.46080000
43.49900207,238.76160000,100.46080000
43.49950207,247.77980000,102.24920000
43.50000207,225.25710000,100.46080000
43.50050207,216.23890000,102.24920000
43.50100207,229.75860000,102.24920000
43.50150207,202.73440000,102.24920000
43.50200207,202.73440000,104.03760000
43.50250207,198.23300000,104.03760000
43.50300207,193.71620000,105.82600000
43.50350207,193.71620000,105.82600000
43.50400207,184.71330000,107.62050000
43.50450207,184.71330000,105.82600000
43.50500207,184.71330000,105.82600000
43.50550207,189.21480000,105.82600000
43.50600207,198.23300000,104.03760000
43.50650207,202.73440000,102.24920000
43.50700207,211.73740000,104.03760000
43.50750207,211.73740000,104.03760000
43.50800207,234.26010000,100.46080000
43.50850207,243.27830000,100.46080000
43.50900207,243.27830000,102.24920000
43.50950207,238.76160000,102.24920000
43.51000207,252.28120000,102.24920000
43.51050207,252.28120000,102.24920000
43.51100207,220.75560000,102.24920000
43.51150207,234.26010000,102.24920000
43.51200207,220.75560000,104.03760000
43.51250207,234.26010000,102.24920000
43.51300207,234.26010000,104.03760000
43.51350207,229.75860000,107.62050000
43.51400207,216.23890000,105.82600000
43.51450207,211.73740000,107.62050000
43.51500207,211.73740000,105.82600000
43.51550207,216.23890000,107.62050000
43.51600207,198.23300000,104.03760000
43.51650207,211.73740000,104.03760000
43.51700207,207.23590000,104.03760000
43.51750207,207.23590000,104.03760000
43.51800207,207.23590000,102.24920000
43.51850207,202.73440000,102.24920000
43.51900207,198.23300000,100.46080000
43.51950207,198.23300000,100.46080000
43.52000207,193.71620000,102.24920000
43.52050207,180.21180000,102.24920000
43.52100207,189.21480000,100.46080000
43.52150207,189.21480000,102.24920000
43.52200207,193.71620000,104.03760000
43.52250207,193.71620000,104.03760000
43.52300207,198.23300000,105.82600000
43.52350207,198.23300000,105.82600000
43.52400207,207.23590000,109.40890000
43.52450207,211.73740000,107.62050000
43.52500207,216.23890000,107.62050000
43.52550207,211.73740000,105.82600000
43.52600207,225.25710000,105.82600000
43.52650207,229.75860000,105.82600000
43.52700207,229.75860000,104.03760000
43.52750207,238.76160000,102.24920000
43.52800207,234.26010000,102.24920000
43.52850207,247.77980000,102.24920000
43.52900207,225.25710000,102.24920000
43.52950207,234.26010000,100.46080000
43.53000207,225.25710000,102.24920000
43.53050207,220.75560000,102.24920000
43.53100207,216.23890000,102.24920000
43.53150207,202.73440000,102.24920000
43.53200207,202.73440000,102.24920000
43.53250207,193.71620000,105.82600000
43.53300207,193.71620000,107.62050000
43.53350207,193.71620000,107.62050000
43.53400207,184.71330000,109.40890000
43.53450207,184.71330000,107.62050000
43.53500207,184.71330000,105.82600000
43.53550207,184.71330000,105.82600000
43.53600207,193.71620000,102.24920000
